geneid	pubmedid	publication	annotationmethod	annotationsource
NCU03667	18676954	T. Kasuga, NL. Glass. Dissecting colony development of Neurospora crassa using mRNA profiling and comparative genomics approaches.	Manual	Broad_CAP
NCU03667	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU04229	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU04650	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU07802	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU06954	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU02249	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU02351	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU11426	17229059	DE. Gras, HC. Silveira, NM. Martinez-Rossi, A. Rossi. Identification of genes displaying differential expression in the nuc-2 mutant strain of the mold Neurospora crassa grown under phosphate starvation.	Manual	Broad_CAP
NCU11426	19230635	DE. Gras, HC. Silveira, NT. Peres, PR. Sanches, NM. Martinez-Rossi, A. Rossi. Transcriptional changes in the nuc-2A mutant strain of Neurospora crassa cultivated under conditions of phosphate shortage.	Manual	Broad_CAP
NCU11426	2146493	S. Kang, RL. Metzenberg. Molecular analysis of nuc-1+, a gene controlling phosphorus acquisition in Neurospora crassa.	Manual	Broad_CAP
NCU08742	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01833	14665450	NL. Catlett, OC. Yoder, BG. Turgeon. Whole-genome analysis of two-component signal transduction genes in fungal pathogens.	Manual	Broad_CAP
NCU01833	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01833	8622950	Alex, L. A., K. A. Borkovich, and M. I. Simon.. Hyphal development in Neurospora crassa: involvement of a two-component histidine kinase.	Manual	Broad_CAP
NCU01021	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU08791	12160934	S. Mich?n, F. Lled?as, JD. Baldwin, DO. Natvig, W. Hansberg. Regulation and oxidation of two large monofunctional catalases.	Manual	Broad_CAP
NCU08791	15342250	A. D?az, E. Horjales, E. Rudi?o-Pi?era, R. Arreola, W. Hansberg. Unusual Cys-Tyr covalent bond in a large catalase.	Manual	Broad_CAP
NCU08791	16963632	W. Schliebs, C. W?rtz, WH. Kunau, M. Veenhuis, H. Rottensteiner. A eukaryote without catalase-containing microbodies: Neurospora crassa exhibits a unique cellular distribution of its four catalases.	Manual	Broad_CAP
NCU08791	17575051	WJ. Belden, LF. Larrondo, AC. Froehlich, M. Shi, CH. Chen, JJ. Loros, JC. Dunlap. The band mutation in Neurospora crassa is a dominant allele of ras-1 implicating RAS signaling in circadian output.	Manual	Broad_CAP
NCU08791	17636331	N. Wang, Y. Yoshida, K. Hasunuma. Catalase-1 (CAT-1) and nucleoside diphosphate kinase-1 (NDK-1) play an important role in protecting conidial viability under light stress in Neurospora crassa.	Manual	Broad_CAP
NCU08791	18948219	K. Yamashita, A. Shiozawa, S. Watanabe, F. Fukumori, M. Kimura, M. Fujimura. ATF-1 transcription factor regulates the expression of ccg-1 and cat-1 genes in response to fludioxonil under OS-2 MAP kinase in Neurospora crassa.	Manual	Broad_CAP
NCU08791	19109972	A. D?az, VJ. Vald?s, E. Rudi?o-Pi?era, E. Horjales, W. Hansberg. Structure-function relationships in fungal large-subunit catalases.	Manual	Broad_CAP
NCU08791	2540152	Chary, P., and D. O. Natvig. Evidence for three differentially regulated catalase genes in Neurospora crassa: effects of oxidative stress, heat shock, and development	Manual	Broad_CAP
NCU08791	9553125	Lledias, F., P. Rangel and W. Hansberg. Oxidation of catalase by singlet oxygen.	Manual	Broad_CAP
NCU00388	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU09002	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU03093	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU03093	7768434	Duarte, M., R. Sousa, and A. Videira. Inactivation of genes encoding subunits of the peripheral and membrane arms of Neurospora mitochondrial complex I and effects on enzyme assembly.	Manual	Broad_CAP
NCU00954	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU02879	20034585	P. Korripally, A. Tiwari, A. Haritha, P. Kiranmayi, M. Bhanoori. Characterization of Ctr family genes and the elucidation of their role in the life cycle of Neurospora crassa.	Manual	Broad_CAP
NCU04612	18979236	A. Fleissner, AR. Simonin, NL. Glass. Cell fusion in the filamentous fungus, Neurospora crassa.	Manual	Broad_CAP
NCU01101	18177669	J. Popov-Celeketi, T. Waizenegger, D. Rapaport. Mim1 functions in an oligomeric form to facilitate the integration of Tom20 into the mitochondrial outer membrane.	Manual	Broad_CAP
NCU02356	10066551	Loros, J. J.. Time at the end of the millennium: the Neurospora clock.	Manual	Broad_CAP
NCU02356	10487748	C. Talora, L. Franchi, H. Linden, P. Ballario, G. Macino. Role of a white collar-1-white collar-2 complex in blue-light signal transduction.	Manual	Broad_CAP
NCU02356	10517328	G. Arpaia, F. Cerri, S. Baima, G. Macino. Involvement of protein kinase C in the response of Neurospora crassa to blue light.	Manual	Broad_CAP
NCU02356	10618405	PL. Lakin-Thomas, S. Brody. Circadian rhythms in Neurospora crassa: lipid deficiencies restore robust rhythmicity to null frequency and white-collar mutants.	Manual	Broad_CAP
NCU02356	10632711	C. Schwerdtfeger, H. Linden. Localization and light-dependent phosphorylation of white collar 1 and 2, the two central components of blue light signaling in Neurospora crassa.	Manual	Broad_CAP
NCU02356	10884222	K. Lee, JJ. Loros, JC. Dunlap. Interconnected feedback loops in the Neurospora circadian system.	Manual	Broad_CAP
NCU02356	11157738	M. Merrow, L. Franchi, Z. Dragovic, M. G?rl, J. Johnson, M. Brunner, G. Macino, T. Roenneberg. Circadian regulation of the light input pathway in Neurospora crassa.	Manual	Broad_CAP
NCU02356	11226160	P. Cheng, Y. Yang, C. Heintzen, Y. Liu. Coiled-coil domain-mediated FRQ-FRQ interaction is essential for its circadian clock function in Neurospora.	Manual	Broad_CAP
NCU02356	11226161	DL. Denault, JJ. Loros, JC. Dunlap. WC-2 mediates WC-1-FRQ interaction within the PAS protein-linked circadian feedback loop of Neurospora.	Manual	Broad_CAP
NCU02356	11239402	C. Heintzen, JJ. Loros, JC. Dunlap. The PAS protein VIVID defines a clock-associated feedback loop that represses light input, modulates gating, and regulates clock resetting.	Manual	Broad_CAP
NCU02356	11251826	C. Schwerdtfeger, H. Linden. Blue light adaptation and desensitization of light signal transduction in Neurospora crassa.	Manual	Broad_CAP
NCU02356	11343403	LB. Shrode, ZA. Lewis, LD. White, D. Bell-Pedersen, DJ. Ebbole. vvd is required for light adaptation of conidiation-specific genes of Neurospora crassa, but not circadian conidiation.	Manual	Broad_CAP
NCU02356	11416214	P. Cheng, Y. Yang, Y. Liu. Interlocked feedback loops contribute to the robustness of the Neurospora circadian clock.	Manual	Broad_CAP
NCU02356	11517254	P. Smolen, DA. Baxter, JH. Byrne. Modeling circadian oscillations with interlocking positive and negative feedback loops.	Manual	Broad_CAP
NCU02356	11532152	D. Bell-Pedersen, ZA. Lewis, JJ. Loros, JC. Dunlap. The Neurospora circadian clock regulates a transcription factor that controls rhythmic expression of the output eas(ccg-2) gene.	Manual	Broad_CAP
NCU02356	11742984	M. G?rl, M. Merrow, B. Huttner, J. Johnson, T. Roenneberg, M. Brunner. A PEST-like element in FREQUENCY determines the length of the circadian period in Neurospora crassa.	Manual	Broad_CAP
NCU02356	11756547	P. Cheng, Y. Yang, KH. Gardner, Y. Liu. PAS domain-mediated WC-1/WC-2 interaction is essential for maintaining the steady-state level of WC-1 and the function of both proteins in circadian clock and light responses of Neurospora.	Manual	Broad_CAP
NCU02356	12098705	Q. He, P. Cheng, Y. Yang, L. Wang, KH. Gardner, Y. Liu. White collar-1, a DNA binding transcription factor and a light sensor.	Manual	Broad_CAP
NCU02356	12110577	Z. Dragovic, Y. Tan, M. G?rl, T. Roenneberg, M. Merrow. Light reception and circadian behavior in 'blind' and 'clock-less' mutants of Neurospora crassa.	Manual	Broad_CAP
NCU02356	12180913	ZA. Lewis, A. Correa, C. Schwerdtfeger, KL. Link, X. Xie, RH. Gomer, T. Thomas, DJ. Ebbole, D. Bell-Pedersen. Overexpression of White Collar-1 (WC-1) activates circadian clock-associated genes, but is not sufficient to induce most light-regulated gene expression in Neurospora crassa.	Manual	Broad_CAP
NCU02356	12242499	K. Toyota, K. Onai, H. Nakashima. A new wc-1 mutant of Neurospora crassa shows unique light sensitivity in the circadian conidiation rhythm.	Manual	Broad_CAP
NCU02356	12932081	T. Granshaw, M. Tsukamoto, S. Brody. Circadian rhythms in Neurospora crassa: farnesol or geraniol allow expression of rhythmicity in the otherwise arrhythmic strains frq10, wc-1, and wc-2.	Manual	Broad_CAP
NCU02356	14625272	Y. Yoshida, K. Hasunuma. Reactive oxygen species affect photomorphogenesis in Neurospora crassa.	Manual	Broad_CAP
NCU02356	15731099	Q. He, H. Shu, P. Cheng, S. Chen, L. Wang, Y. Liu. Light-independent phosphorylation of WHITE COLLAR-1 regulates its function in the Neurospora circadian negative feedback loop.	Manual	Broad_CAP
NCU02356	15813728	L. Franchi, V. Fulci, G. Macino. Protein kinase C modulates light responses in Neurospora by regulating the blue light photoreceptor WC-1.	Manual	Broad_CAP
NCU02356	16287715	Q. He, Y. Liu. Molecular mechanism of light responses in Neurospora: from light-induced transcription to photoadaptation.	Manual	Broad_CAP
NCU02356	16374510	K. K?ldi, BH. Gonz?lez, M. Brunner. Transcriptional regulation of the Neurospora circadian clock gene wc-1 affects the phase of circadian output.	Manual	Broad_CAP
NCU02356	16421276	T. Schafmeier, K. K?ldi, A. Diernfellner, C. Mohr, M. Brunner. Phosphorylation-dependent maturation of Neurospora circadian clock protein from a nuclear repressor toward a cytoplasmic activator.	Manual	Broad_CAP
NCU02356	16537415	PL. Lakin-Thomas. Circadian clock genes frequency and white collar-1 are not essential for entrainment to temperature cycles in Neurospora crassa.	Manual	Broad_CAP
NCU02356	16905532	JC. Dunlap. Proteins in the Neurospora circadian clockworks.	Manual	Broad_CAP
NCU02356	16914525	B. Grimaldi, P. Coiro, P. Filetici, E. Berge, JR. Dobosy, M. Freitag, EU. Selker, P. Ballario. The Neurospora crassa White Collar-1 dependent blue light response requires acetylation of histone H3 lysine 14 by NGF-1.	Manual	Broad_CAP
NCU02356	17301235	Y. Yu, W. Dong, C. Altimus, X. Tang, J. Griffith, M. Morello, L. Dudek, J. Arnold, HB. Sch?ttler. A genetic network for the clock of Neurospora crassa.	Manual	Broad_CAP
NCU02356	17317630	WJ. Belden, JJ. Loros, JC. Dunlap. Execution of the circadian negative feedback loop in Neurospora requires the ATP-dependent chromatin-remodeling enzyme CLOCKSWITCH.	Manual	Broad_CAP
NCU02356	17575051	WJ. Belden, LF. Larrondo, AC. Froehlich, M. Shi, CH. Chen, JJ. Loros, JC. Dunlap. The band mutation in Neurospora crassa is a dominant allele of ras-1 implicating RAS signaling in circadian output.	Manual	Broad_CAP
NCU02356	17676324	JA. Bieszke, L. Li, KA. Borkovich. The fungal opsin gene nop-1 is negatively-regulated by a component of the blue light sensing pathway and influences conidiation-specific gene expression in Neurospora crassa.	Manual	Broad_CAP
NCU02356	17726525	TP. Michael, S. Park, TS. Kim, J. Booth, A. Byer, Q. Sun, J. Chory, K. Lee. Simple sequence repeats provide a substrate for phenotypic variation in the Neurospora crassa circadian clock.	Manual	Broad_CAP
NCU02356	17947430	TS. Kim, BA. Logsdon, S. Park, JG. Mezey, K. Lee. Quantitative Trait Loci for the Circadian Clock in Neurospora crassa.	Manual	Broad_CAP
NCU02356	17965132	CI. Hong, IW. Jolma, JJ. Loros, JC. Dunlap, P. Ruoff. Simulating dark expressions and interactions of frq and wc-1 in the Neurospora circadian clock.	Manual	Broad_CAP
NCU02356	17984065	MW. Vitalini, RM. de Paula, CS. Goldsmith, CA. Jones, KA. Borkovich, D. Bell-Pedersen. Circadian rhythmicity mediated by temporal regulation of the activity of p38 MAPK.	Manual	Broad_CAP
NCU02356	18079175	G. Huang, S. Chen, S. Li, J. Cha, C. Long, L. Li, Q. He, Y. Liu. Protein kinase A and casein kinases mediate sequential phosphorylation events in the circadian negative feedback loop.	Manual	Broad_CAP
NCU02356	18277380	OE. Akman, JC. Locke, S. Tang, I. Carr?, AJ. Millar, DA. Rand. Isoform switching facilitates period control in the Neurospora crassa circadian clock.	Manual	Broad_CAP
NCU02356	18583987	A. Neiss, T. Schafmeier, M. Brunner. Transcriptional regulation and function of the Neurospora clock gene white collar 2 and its isoforms.	Manual	Broad_CAP
NCU02356	18769678	W. Dong, X. Tang, Y. Yu, R. Nilsen, R. Kim, J. Griffith, J. Arnold, HB. Sch?ttler. Systems Biology of the Clock in Neurospora crassa.	Manual	Broad_CAP
NCU02356	18997062	CI. Hong, P. Ruoff, JJ. Loros, JC. Dunlap. Closing the circadian negative feedback loop: FRQ-dependent clearance of WC-1 from the nucleus.	Manual	Broad_CAP
NCU02356	19020516	J. Cha, SS. Chang, G. Huang, P. Cheng, Y. Liu. Control of WHITE COLLAR localization by phosphorylation is a critical step in the circadian negative feedback process.	Manual	Broad_CAP
NCU02356	19139144	K. Schneider, S. Perrino, K. Oelhafen, S. Li, A. Zatsepin, P. Lakin-Thomas, S. Brody. Rhythmic Conidiation in Constant Light in Vivid Mutants of Neurospora crassa.	Manual	Broad_CAP
NCU02356	19141472	T. Schafmeier, A. Diernfellner, A. Sch?fer, O. Dintsis, A. Neiss, M. Brunner. Circadian activity and abundance rhythms of the Neurospora clock transcription factor WCC associated with rapid nucleo-cytoplasmic shuttling.	Manual	Broad_CAP
