geneid	evidencecode	pubmedid	publication	termid	termname	termnamespace
NCU00043	IDA	19020516	J. Cha, SS. Chang, G. Huang, P. Cheng, Y. Liu. Control of WHITE COLLAR localization by phosphorylation is a critical step in the circadian negative feedback process.	GO:0005634	nucleus	C
NCU00043	IDA	19020516	J. Cha, SS. Chang, G. Huang, P. Cheng, Y. Liu. Control of WHITE COLLAR localization by phosphorylation is a critical step in the circadian negative feedback process.	GO:0005737	cytoplasm	C
NCU00043	IMP	19141471	KK. Adhvaryu, EU. Selker. Protein phosphatase PP1 is required for normal DNA methylation in Neurospora.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU00043	IMP	19141471	KK. Adhvaryu, EU. Selker. Protein phosphatase PP1 is required for normal DNA methylation in Neurospora.	GO:0006306	DNA methylation	P
NCU00043	IMP	19141471	KK. Adhvaryu, EU. Selker. Protein phosphatase PP1 is required for normal DNA methylation in Neurospora.	GO:0006470	protein dephosphorylation	P
NCU00043	IMP	19141471	KK. Adhvaryu, EU. Selker. Protein phosphatase PP1 is required for normal DNA methylation in Neurospora.	GO:0030448	hyphal growth	P
NCU00043	IMP	19141471	KK. Adhvaryu, EU. Selker. Protein phosphatase PP1 is required for normal DNA methylation in Neurospora.	GO:0048315	conidium formation	P
NCU00043	IMP	14871927	Y. Yang, Q. He, P. Cheng, P. Wrage, O. Yarden, Y. Liu. Distinct roles for PP1 and PP2A in the Neurospora circadian clock.	GO:0004721	phosphoprotein phosphatase activity	F
NCU00043	IMP	14871927	Y. Yang, Q. He, P. Cheng, P. Wrage, O. Yarden, Y. Liu. Distinct roles for PP1 and PP2A in the Neurospora circadian clock.	GO:0042752	regulation of circadian rhythm	P
NCU06193	IEP	10982393	H. Prokisch, W. Neupert, B. Westermann. Role of MMM1 in maintaining mitochondrial morphology in Neurospora crassa.	GO:0005741	mitochondrial outer membrane	C
NCU06193	IMP	10982393	H. Prokisch, W. Neupert, B. Westermann. Role of MMM1 in maintaining mitochondrial morphology in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU06193	IMP	10982393	H. Prokisch, W. Neupert, B. Westermann. Role of MMM1 in maintaining mitochondrial morphology in Neurospora crassa.	GO:0007005	mitochondrion organization	P
NCU06193	IMP	10982393	H. Prokisch, W. Neupert, B. Westermann. Role of MMM1 in maintaining mitochondrial morphology in Neurospora crassa.	GO:0030448	hyphal growth	P
NCU02887	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU00924	IC	19927742	SM. Bowman, A. Piwowar, ED. Arnone, R. Matsumoto, GB. Koudelka, SJ. Free. Characterization of GPIT-1 and GPIT-2, two auxiliary components of the Neurospora crassa GPI transamidase complex.	GO:0003923	GPI-anchor transamidase activity	F
NCU00924	IMP	19927742	SM. Bowman, A. Piwowar, ED. Arnone, R. Matsumoto, GB. Koudelka, SJ. Free. Characterization of GPIT-1 and GPIT-2, two auxiliary components of the Neurospora crassa GPI transamidase complex.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU00924	IMP	19927742	SM. Bowman, A. Piwowar, ED. Arnone, R. Matsumoto, GB. Koudelka, SJ. Free. Characterization of GPIT-1 and GPIT-2, two auxiliary components of the Neurospora crassa GPI transamidase complex.	GO:0016255	attachment of GPI anchor to protein	P
NCU00924	IMP	19927742	SM. Bowman, A. Piwowar, ED. Arnone, R. Matsumoto, GB. Koudelka, SJ. Free. Characterization of GPIT-1 and GPIT-2, two auxiliary components of the Neurospora crassa GPI transamidase complex.	GO:0030448	hyphal growth	P
NCU00924	IMP	19927742	SM. Bowman, A. Piwowar, ED. Arnone, R. Matsumoto, GB. Koudelka, SJ. Free. Characterization of GPIT-1 and GPIT-2, two auxiliary components of the Neurospora crassa GPI transamidase complex.	GO:0042765	GPI-anchor transamidase complex	C
NCU00924	IMP	19927742	SM. Bowman, A. Piwowar, ED. Arnone, R. Matsumoto, GB. Koudelka, SJ. Free. Characterization of GPIT-1 and GPIT-2, two auxiliary components of the Neurospora crassa GPI transamidase complex.	GO:0048315	conidium formation	P
NCU06977	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU05273	IEP	19801418	BJ. Bowman, M. Draskovic, M. Freitag, EJ. Bowman. Structure and distribution of organelles and cellular location of calcium transporters in Neurospora crassa.	GO:0005794	Golgi apparatus	C
NCU07264	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU07018	IMP	20876559	KM. Smith, JR. Dobosy, JE. Reifsnyder, MR. Rountree, DC. Anderson, GR. Green, EU. Selker. H2B- and H3-specific histone deacetylases are required for DNA methylation in Neurospora crassa.	GO:0070932	histone H3 deacetylation	P
NCU07018	IMP	20876559	KM. Smith, JR. Dobosy, JE. Reifsnyder, MR. Rountree, DC. Anderson, GR. Green, EU. Selker. H2B- and H3-specific histone deacetylases are required for DNA methylation in Neurospora crassa.	GO:0070933	histone H4 deacetylation	P
NCU07261	IMP	12960438	S. Seiler, M. Plamann. The genetic basis of cellular morphogenesis in the filamentous fungus Neurospora crassa.	GO:0007163	establishment or maintenance of cell polarity	P
NCU06294	IEP	17371837	S. Choudhary, HC. Lee, M. Maiti, Q. He, P. Cheng, Q. Liu, Y. Liu. A double-stranded-RNA response program important for RNA interference efficiency.	GO:0043331	response to dsRNA	P
NCU05225	IDA	10482790	AM. Melo, M. Duarte, A. Videira. Primary structure and characterisation of a 64 kDa NADH dehydrogenase from the inner membrane of Neurospora crassa mitochondria.	GO:0031304	intrinsic to mitochondrial inner membrane	C
NCU05225	IMP	11073955	AM. Melo, M. Duarte, IM. M?ller, H. Prokisch, PL. Dolan, L. Pinto, MA. Nelson, A. Videira. The external calcium-dependent NADPH dehydrogenase from Neurospora crassa mitochondria.	GO:0003959	NADPH dehydrogenase activity	F
NCU07955	IMP	12960438	S. Seiler, M. Plamann. The genetic basis of cellular morphogenesis in the filamentous fungus Neurospora crassa.	GO:0007163	establishment or maintenance of cell polarity	P
NCU04637	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU01213	IDA	6249266	LE. Henry, R. Cammack, JP. Schwitzguebel, JM. Palmer, DO. Hall. Intracellular localization, isolation and characterization of two distinct varieties of superoxide dismutase from Neurospora crassa.	GO:0005739	mitochondrion	C
NCU01142	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0005739	mitochondrion	C
NCU01142	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0005747	mitochondrial respiratory chain complex I	C
NCU01142	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0006116	NADH oxidation	P
NCU01142	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0009055	electron carrier activity	F
NCU01345	IC	18948219	K. Yamashita, A. Shiozawa, S. Watanabe, F. Fukumori, M. Kimura, M. Fujimura. ATF-1 transcription factor regulates the expression of ccg-1 and cat-1 genes in response to fludioxonil under OS-2 MAP kinase in Neurospora crassa.	GO:0003700	sequence-specific DNA binding transcription factor activity	F
NCU01345	IDA	18948219	K. Yamashita, A. Shiozawa, S. Watanabe, F. Fukumori, M. Kimura, M. Fujimura. ATF-1 transcription factor regulates the expression of ccg-1 and cat-1 genes in response to fludioxonil under OS-2 MAP kinase in Neurospora crassa.	GO:0043565	sequence-specific DNA binding	F
NCU01345	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU01345	IEP	22240319	TM. Lamb, KE. Finch, D. Bell-Pedersen. The Neurospora crassa OS MAPK pathway-activated transcription factor ASL-1 contributes to circadian rhythms in pathway responsive clock-controlled genes.	GO:0070301	cellular response to hydrogen peroxide	P
NCU01345	IEP	22240319	TM. Lamb, KE. Finch, D. Bell-Pedersen. The Neurospora crassa OS MAPK pathway-activated transcription factor ASL-1 contributes to circadian rhythms in pathway responsive clock-controlled genes.	GO:0071470	cellular response to osmotic stress	P
NCU01345	IEP	22240319	TM. Lamb, KE. Finch, D. Bell-Pedersen. The Neurospora crassa OS MAPK pathway-activated transcription factor ASL-1 contributes to circadian rhythms in pathway responsive clock-controlled genes.	GO:0071475	cellular hyperosmotic salinity response	P
NCU01345	IMP	18948219	K. Yamashita, A. Shiozawa, S. Watanabe, F. Fukumori, M. Kimura, M. Fujimura. ATF-1 transcription factor regulates the expression of ccg-1 and cat-1 genes in response to fludioxonil under OS-2 MAP kinase in Neurospora crassa.	GO:0009847	spore germination	P
NCU01345	IMP	18948219	K. Yamashita, A. Shiozawa, S. Watanabe, F. Fukumori, M. Kimura, M. Fujimura. ATF-1 transcription factor regulates the expression of ccg-1 and cat-1 genes in response to fludioxonil under OS-2 MAP kinase in Neurospora crassa.	GO:0048315	conidium formation	P
NCU01335	IMP	21965514	G. Park, JA. Servin, GE. Turner, L. Altamirano, HV. Colot, P. Collopy, L. Litvinkova, L. Li, CA. Jones, FG. Diala, JC. Dunlap, KA. Borkovich. Global analysis of serine-threonine protein kinase genes in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU01335	IMP	21965514	G. Park, JA. Servin, GE. Turner, L. Altamirano, HV. Colot, P. Collopy, L. Litvinkova, L. Li, CA. Jones, FG. Diala, JC. Dunlap, KA. Borkovich. Global analysis of serine-threonine protein kinase genes in Neurospora crassa.	GO:0030437	ascospore formation	P
NCU10028	IEP	17371837	S. Choudhary, HC. Lee, M. Maiti, Q. He, P. Cheng, Q. Liu, Y. Liu. A double-stranded-RNA response program important for RNA interference efficiency.	GO:0043331	response to dsRNA	P
NCU00593	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0040009	regulation of growth rate	P
NCU00593	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0043153	entrainment of circadian clock by photoperiod	P
NCU00593	IMP	15961524	Q. He, P. Cheng, Q. He, Y. Liu. The COP9 signalosome regulates the Neurospora circadian clock by controlling the stability of the SCFFWD-1 complex.	GO:0000338	protein deneddylation	P
NCU00593	IMP	15961524	Q. He, P. Cheng, Q. He, Y. Liu. The COP9 signalosome regulates the Neurospora circadian clock by controlling the stability of the SCFFWD-1 complex.	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
NCU00593	IMP	15961524	Q. He, P. Cheng, Q. He, Y. Liu. The COP9 signalosome regulates the Neurospora circadian clock by controlling the stability of the SCFFWD-1 complex.	GO:0042752	regulation of circadian rhythm	P
NCU00593	IMP	15961524	Q. He, P. Cheng, Q. He, Y. Liu. The COP9 signalosome regulates the Neurospora circadian clock by controlling the stability of the SCFFWD-1 complex.	GO:0048589	developmental growth	P
NCU00593	TAS	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0008180	signalosome	C
NCU03276	IDA	19238386	M. Mercker, K. Kollath-Leiss, S. Allgaier, N. Weiland, F. Kempken. The BEM46-like protein appears to be essential for hyphal development upon ascospore germination in Neurospora crassa and is targeted to the endoplasmic reticulum.	GO:0001411	hyphal tip	C
NCU03276	IDA	19238386	M. Mercker, K. Kollath-Leiss, S. Allgaier, N. Weiland, F. Kempken. The BEM46-like protein appears to be essential for hyphal development upon ascospore germination in Neurospora crassa and is targeted to the endoplasmic reticulum.	GO:0005783	endoplasmic reticulum	C
NCU03276	IDA	19238386	M. Mercker, K. Kollath-Leiss, S. Allgaier, N. Weiland, F. Kempken. The BEM46-like protein appears to be essential for hyphal development upon ascospore germination in Neurospora crassa and is targeted to the endoplasmic reticulum.	GO:0005886	plasma membrane	C
NCU03276	IMP	19238386	M. Mercker, K. Kollath-Leiss, S. Allgaier, N. Weiland, F. Kempken. The BEM46-like protein appears to be essential for hyphal development upon ascospore germination in Neurospora crassa and is targeted to the endoplasmic reticulum.	GO:0009847	spore germination	P
NCU03276	IMP	19238386	M. Mercker, K. Kollath-Leiss, S. Allgaier, N. Weiland, F. Kempken. The BEM46-like protein appears to be essential for hyphal development upon ascospore germination in Neurospora crassa and is targeted to the endoplasmic reticulum.	GO:0030010	establishment of cell polarity	P
NCU03276	IMP	19238386	M. Mercker, K. Kollath-Leiss, S. Allgaier, N. Weiland, F. Kempken. The BEM46-like protein appears to be essential for hyphal development upon ascospore germination in Neurospora crassa and is targeted to the endoplasmic reticulum.	GO:0043581	mycelium development	P
NCU00660	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU09367	IMP	12960438	S. Seiler, M. Plamann. The genetic basis of cellular morphogenesis in the filamentous fungus Neurospora crassa.	GO:0007163	establishment or maintenance of cell polarity	P
NCU08071	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005761	mitochondrial ribosome	C
NCU01083	IMP	2139316	J. Pitkin, RH. Davis. The genetics of polyamine synthesis in Neurospora crassa.	GO:0004014	adenosylmethionine decarboxylase activity	F
NCU01083	IMP	2139316	J. Pitkin, RH. Davis. The genetics of polyamine synthesis in Neurospora crassa.	GO:0008295	spermidine biosynthetic process	P
NCU01083	TAS	10852489	MA. Hoyt, LJ. Williams-Abbott, JW. Pitkin, RH. Davis. Cloning and expression of the S-adenosylmethionine decarboxylase gene of Neurospora crassa and processing of its product.	GO:0004014	adenosylmethionine decarboxylase activity	F
NCU03731	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU02214	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0070787	conidiophore development	P
NCU08127	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU08127	IMP	22701726	A. Maddi, C. Fu, SJ. Free. The Neurospora crassa dfg5 and dcw1 genes encode ?-1,6-mannanases that function in the incorporation of glycoproteins into the cell wall.	GO:0009272	fungal-type cell wall biogenesis	P
NCU08127	IMP	22701726	A. Maddi, C. Fu, SJ. Free. The Neurospora crassa dfg5 and dcw1 genes encode ?-1,6-mannanases that function in the incorporation of glycoproteins into the cell wall.	GO:0030448	hyphal growth	P
NCU08127	ISA	22701726	A. Maddi, C. Fu, SJ. Free. The Neurospora crassa dfg5 and dcw1 genes encode ?-1,6-mannanases that function in the incorporation of glycoproteins into the cell wall.	GO:0015923	mannosidase activity	F
